[32m[I 2022-07-05 21:47:26,162][0m A new study created in RDB with name: optimizacion_riesgo[0m
[32m[I 2022-07-06 05:54:07,130][0m Trial 176 finished with value: 0.30792419988461417 and parameters: {'sigma': 3.5850733222530575, 'a': 13.90959685115212, 'strategy': 'mean', 'add_indicator': False, 'max_depth': 52, 'n_estimators': 488, 'boosting_type': 'dart', 'num_leaves': 5938, 'learning_rate': 1.613185124016822e-06, 'min_split_gain': 3.542713272172157, 'min_child_samples': 169, 'subsample': 0.22236130474817029, 'subsample_freq': 254, 'colsample_bytree': 0.611675156264696, 'reg_alpha': 24.535231416621105, 'reg_lambda': 5.773215922511721}. Best is trial 106 with value: 0.37587706549111516.[0m
[32m[I 2022-07-06 05:54:49,217][0m Trial 177 finished with value: 0.30695976939745206 and parameters: {'sigma': 7.820663472219281, 'a': 4.7606470814340485, 'strategy': 'median', 'add_indicator': False, 'max_depth': 55, 'n_estimators': 2091, 'boosting_type': 'rf', 'num_leaves': 69, 'learning_rate': 0.00225234457256769, 'min_split_gain': 6.314189212183764, 'min_child_samples': 1438, 'subsample': 0.11539464217891737, 'subsample_freq': 1267, 'colsample_bytree': 0.12603186662343108, 'reg_alpha': 33.720657556575205, 'reg_lambda': 14.284196481433186}. Best is trial 106 with value: 0.37587706549111516.[0m
[32m[I 2022-07-06 05:55:24,816][0m Trial 178 finished with value: 0.31360060979703336 and parameters: {'sigma': 13.841476019750909, 'a': 4.204417065339436, 'strategy': 'median', 'add_indicator': True, 'max_depth': 80, 'n_estimators': 211, 'boosting_type': 'dart', 'num_leaves': 906, 'learning_rate': 1.8465535964149954e-06, 'min_split_gain': 0.09978776658449373, 'min_child_samples': 3747, 'subsample': 0.5356565993475786, 'subsample_freq': 177, 'colsample_bytree': 0.8231744792716873, 'reg_alpha': 84.33261677878832, 'reg_lambda': 48.50946599795402}. Best is trial 106 with value: 0.37587706549111516.[0m
[32m[I 2022-07-06 05:56:19,614][0m Trial 179 finished with value: 0.0 and parameters: {'sigma': 6.672574580453355, 'a': 15.852008231568261, 'strategy': 'constant', 'add_indicator': True, 'max_depth': 40, 'n_estimators': 2412, 'boosting_type': 'rf', 'num_leaves': 5237, 'learning_rate': 8.851659407902644e-06, 'min_split_gain': 5.417609642675632, 'min_child_samples': 12780, 'subsample': 0.06656472791422285, 'subsample_freq': 1564, 'colsample_bytree': 0.0833643683491184, 'reg_alpha': 37.54689284665004, 'reg_lambda': 80.38145451934467}. Best is trial 106 with value: 0.37587706549111516.[0m
[32m[I 2022-07-06 05:56:40,280][0m Trial 180 finished with value: 0.0 and parameters: {'sigma': 8.66945032039036, 'a': 19.94392884266871, 'strategy': 'mean', 'add_indicator': True, 'max_depth': 38, 'n_estimators': 1395, 'boosting_type': 'rf', 'num_leaves': 2, 'learning_rate': 1.2255668290044126e-06, 'min_split_gain': 6.616842883998565, 'min_child_samples': 1127, 'subsample': 0.005313475668345946, 'subsample_freq': 1123, 'colsample_bytree': 0.7750814775574341, 'reg_alpha': 54.841916299356264, 'reg_lambda': 6.646332577627212}. Best is trial 106 with value: 0.37587706549111516.[0m
[32m[I 2022-07-06 05:58:53,086][0m Trial 181 finished with value: 0.3334152727025118 and parameters: {'sigma': 15.330303325501198, 'a': 11.715900395854142, 'strategy': 'most_frequent', 'add_indicator': False, 'max_depth': 63, 'n_estimators': 2228, 'boosting_type': 'dart', 'num_leaves': 1602, 'learning_rate': 0.0034765016792759475, 'min_split_gain': 7.587153211639207, 'min_child_samples': 1989, 'subsample': 0.6541327370278737, 'subsample_freq': 1981, 'colsample_bytree': 0.5830186869668211, 'reg_alpha': 63.239132432838744, 'reg_lambda': 15.647671600360058}. Best is trial 106 with value: 0.37587706549111516.[0m
[32m[I 2022-07-06 06:00:00,439][0m Trial 182 finished with value: 0.3155020888949299 and parameters: {'sigma': 9.478429663109853, 'a': 14.356302527966168, 'strategy': 'most_frequent', 'add_indicator': False, 'max_depth': 91, 'n_estimators': 1524, 'boosting_type': 'dart', 'num_leaves': 53, 'learning_rate': 0.0012857446708268584, 'min_split_gain': 6.595107686407702, 'min_child_samples': 5398, 'subsample': 0.27194603941844875, 'subsample_freq': 1056, 'colsample_bytree': 0.2714213648467816, 'reg_alpha': 93.90684794502916, 'reg_lambda': 63.63742815333744}. Best is trial 106 with value: 0.37587706549111516.[0m
[32m[I 2022-07-06 06:01:26,325][0m Trial 183 finished with value: 0.3324826292588309 and parameters: {'sigma': 6.49024275838884, 'a': 5.463286059616225, 'strategy': 'median', 'add_indicator': False, 'max_depth': 82, 'n_estimators': 2335, 'boosting_type': 'rf', 'num_leaves': 997, 'learning_rate': 6.946020631928173e-06, 'min_split_gain': 4.3234622640334734, 'min_child_samples': 116, 'subsample': 0.2595764492750492, 'subsample_freq': 79, 'colsample_bytree': 0.8803939148752352, 'reg_alpha': 24.339668321853047, 'reg_lambda': 55.73371695730081}. Best is trial 106 with value: 0.37587706549111516.[0m
[32m[I 2022-07-06 06:02:40,101][0m Trial 184 finished with value: 0.3739669476741748 and parameters: {'sigma': 0.7795960234294016, 'a': 13.370263086982595, 'strategy': 'median', 'add_indicator': False, 'max_depth': 83, 'n_estimators': 2536, 'boosting_type': 'gbdt', 'num_leaves': 4, 'learning_rate': 0.00987331652598192, 'min_split_gain': 3.2663924942591094, 'min_child_samples': 4242, 'subsample': 0.8066650530268165, 'subsample_freq': 2176, 'colsample_bytree': 0.997652014428135, 'reg_alpha': 24.149648525686786, 'reg_lambda': 4.035082685969971}. Best is trial 106 with value: 0.37587706549111516.[0m
[32m[I 2022-07-06 06:02:59,789][0m Trial 185 finished with value: 0.2870330619773977 and parameters: {'sigma': 8.22383624797654, 'a': 2.688605329596044, 'strategy': 'most_frequent', 'add_indicator': False, 'max_depth': 24, 'n_estimators': 48, 'boosting_type': 'rf', 'num_leaves': 2, 'learning_rate': 0.0015331976296400905, 'min_split_gain': 6.195262000363034, 'min_child_samples': 1679, 'subsample': 0.6246140481145316, 'subsample_freq': 42, 'colsample_bytree': 0.591067141493318, 'reg_alpha': 58.095037988817936, 'reg_lambda': 99.06791570657658}. Best is trial 106 with value: 0.37587706549111516.[0m
[32m[I 2022-07-06 06:03:25,555][0m Trial 186 finished with value: 0.29238486618976445 and parameters: {'sigma': 15.134605774069689, 'a': 8.90164672847759, 'strategy': 'mean', 'add_indicator': False, 'max_depth': 35, 'n_estimators': 1585, 'boosting_type': 'gbdt', 'num_leaves': 630, 'learning_rate': 0.001052132166589711, 'min_split_gain': 7.151001612837, 'min_child_samples': 1949, 'subsample': 0.053347996988897695, 'subsample_freq': 721, 'colsample_bytree': 0.6780384391457365, 'reg_alpha': 67.75316138836847, 'reg_lambda': 37.31226184223836}. Best is trial 106 with value: 0.37587706549111516.[0m
[32m[I 2022-07-06 06:05:45,308][0m Trial 187 finished with value: 0.35663468442834195 and parameters: {'sigma': 18.833840316240746, 'a': 3.430404941511942, 'strategy': 'most_frequent', 'add_indicator': True, 'max_depth': 64, 'n_estimators': 1800, 'boosting_type': 'gbdt', 'num_leaves': 746, 'learning_rate': 0.0015375717776163185, 'min_split_gain': 1.6972842857692316, 'min_child_samples': 110, 'subsample': 0.7791025863957868, 'subsample_freq': 1098, 'colsample_bytree': 0.7026431739259005, 'reg_alpha': 83.81549749886426, 'reg_lambda': 80.28109348245005}. Best is trial 106 with value: 0.37587706549111516.[0m
[32m[I 2022-07-06 06:06:47,451][0m Trial 188 finished with value: 0.33526892887634024 and parameters: {'sigma': 19.218403329375025, 'a': 10.76510806915715, 'strategy': 'constant', 'add_indicator': False, 'max_depth': 59, 'n_estimators': 1781, 'boosting_type': 'rf', 'num_leaves': 77, 'learning_rate': 2.64744465844859e-07, 'min_split_gain': 6.068469555401391, 'min_child_samples': 8257, 'subsample': 0.8829148165187222, 'subsample_freq': 1174, 'colsample_bytree': 0.21911951315820172, 'reg_alpha': 86.29968313588721, 'reg_lambda': 88.60934353132082}. Best is trial 106 with value: 0.37587706549111516.[0m
[32m[I 2022-07-06 06:07:51,560][0m Trial 189 finished with value: 0.30349556671756905 and parameters: {'sigma': 3.933079732523325, 'a': 14.774779106836476, 'strategy': 'most_frequent', 'add_indicator': True, 'max_depth': 98, 'n_estimators': 1398, 'boosting_type': 'rf', 'num_leaves': 3, 'learning_rate': 0.007528625032543638, 'min_split_gain': 8.169739072718368, 'min_child_samples': 7160, 'subsample': 0.9379652314338942, 'subsample_freq': 119, 'colsample_bytree': 0.39174161658820006, 'reg_alpha': 7.103488904400212, 'reg_lambda': 21.07931015500286}. Best is trial 106 with value: 0.37587706549111516.[0m
[32m[I 2022-07-06 06:08:51,181][0m Trial 190 finished with value: 0.29770143750947387 and parameters: {'sigma': 4.587323247095677, 'a': 9.435233499846815, 'strategy': 'mean', 'add_indicator': True, 'max_depth': 97, 'n_estimators': 1322, 'boosting_type': 'gbdt', 'num_leaves': 24, 'learning_rate': 1.4538846825149428e-06, 'min_split_gain': 1.2967897822423535, 'min_child_samples': 360, 'subsample': 0.3553197484738877, 'subsample_freq': 892, 'colsample_bytree': 0.07193919379725706, 'reg_alpha': 21.050693966534297, 'reg_lambda': 80.90236402916764}. Best is trial 106 with value: 0.37587706549111516.[0m
[32m[I 2022-07-06 06:09:30,447][0m Trial 191 finished with value: 0.34283629570328067 and parameters: {'sigma': 2.9384470024561797, 'a': 6.918638415798178, 'strategy': 'mean', 'add_indicator': False, 'max_depth': 81, 'n_estimators': 415, 'boosting_type': 'rf', 'num_leaves': 497, 'learning_rate': 2.334544137901726e-06, 'min_split_gain': 4.878343185440125, 'min_child_samples': 150, 'subsample': 0.45958405721362305, 'subsample_freq': 128, 'colsample_bytree': 0.8241573990735008, 'reg_alpha': 5.697872699736828, 'reg_lambda': 41.860727491832996}. Best is trial 106 with value: 0.37587706549111516.[0m
[32m[I 2022-07-06 06:12:48,242][0m Trial 192 finished with value: 0.33414038786962436 and parameters: {'sigma': 9.168633898314518, 'a': 14.527620918352461, 'strategy': 'constant', 'add_indicator': False, 'max_depth': 85, 'n_estimators': 2969, 'boosting_type': 'rf', 'num_leaves': 142, 'learning_rate': 0.0005107486873889403, 'min_split_gain': 4.925690707532976, 'min_child_samples': 1123, 'subsample': 0.8382304210818006, 'subsample_freq': 1074, 'colsample_bytree': 0.8611967280635292, 'reg_alpha': 40.680480095172356, 'reg_lambda': 32.82331056783394}. Best is trial 106 with value: 0.37587706549111516.[0m
[32m[I 2022-07-06 06:13:32,870][0m Trial 193 finished with value: 0.33223573668435546 and parameters: {'sigma': 9.079803684094868, 'a': 15.27269447762988, 'strategy': 'most_frequent', 'add_indicator': False, 'max_depth': 50, 'n_estimators': 1936, 'boosting_type': 'gbdt', 'num_leaves': 705, 'learning_rate': 5.082971994217637e-07, 'min_split_gain': 5.708774168394762, 'min_child_samples': 252, 'subsample': 0.2786430631150364, 'subsample_freq': 424, 'colsample_bytree': 0.19100940207012895, 'reg_alpha': 82.5710951560667, 'reg_lambda': 28.570756766089033}. Best is trial 106 with value: 0.37587706549111516.[0m
[32m[I 2022-07-06 06:15:32,370][0m Trial 194 finished with value: 0.32656386898602147 and parameters: {'sigma': 18.54247636605117, 'a': 19.4015378543693, 'strategy': 'constant', 'add_indicator': True, 'max_depth': 57, 'n_estimators': 2536, 'boosting_type': 'rf', 'num_leaves': 12, 'learning_rate': 1.23321180322354e-06, 'min_split_gain': 8.740717733051852, 'min_child_samples': 348, 'subsample': 0.2632473465180112, 'subsample_freq': 2, 'colsample_bytree': 0.8719623437842625, 'reg_alpha': 79.25948132091347, 'reg_lambda': 62.7328935090678}. Best is trial 106 with value: 0.37587706549111516.[0m
[32m[I 2022-07-06 06:16:36,319][0m Trial 195 finished with value: 0.31550443799958044 and parameters: {'sigma': 15.005317776119206, 'a': 3.125766491747387, 'strategy': 'constant', 'add_indicator': True, 'max_depth': 30, 'n_estimators': 626, 'boosting_type': 'gbdt', 'num_leaves': 115, 'learning_rate': 0.0006351527931392384, 'min_split_gain': 1.544922040049258, 'min_child_samples': 1146, 'subsample': 0.4299852141210597, 'subsample_freq': 374, 'colsample_bytree': 0.9995621262179342, 'reg_alpha': 76.9448894082047, 'reg_lambda': 39.78657030174272}. Best is trial 106 with value: 0.37587706549111516.[0m
[32m[I 2022-07-06 06:18:35,458][0m Trial 196 finished with value: 0.2930752343054099 and parameters: {'sigma': 16.551062769950416, 'a': 3.4970964299183556, 'strategy': 'constant', 'add_indicator': False, 'max_depth': 52, 'n_estimators': 1506, 'boosting_type': 'dart', 'num_leaves': 88, 'learning_rate': 0.0015700083959680577, 'min_split_gain': 1.6067958471184518, 'min_child_samples': 113, 'subsample': 0.44903876793012587, 'subsample_freq': 358, 'colsample_bytree': 0.059118229605449074, 'reg_alpha': 72.4598286847629, 'reg_lambda': 11.159299995724748}. Best is trial 106 with value: 0.37587706549111516.[0m
[32m[I 2022-07-06 06:19:37,040][0m Trial 197 finished with value: 0.3238300604657401 and parameters: {'sigma': 12.166393916960434, 'a': 5.692890028321093, 'strategy': 'most_frequent', 'add_indicator': True, 'max_depth': 78, 'n_estimators': 714, 'boosting_type': 'dart', 'num_leaves': 55, 'learning_rate': 2.142031949027286e-07, 'min_split_gain': 0.19155485551252904, 'min_child_samples': 6294, 'subsample': 0.5247356376614322, 'subsample_freq': 554, 'colsample_bytree': 0.24208134401139955, 'reg_alpha': 34.50837455132337, 'reg_lambda': 3.010387221131894}. Best is trial 106 with value: 0.37587706549111516.[0m
[32m[I 2022-07-06 06:21:35,288][0m Trial 198 finished with value: 0.3467859815423892 and parameters: {'sigma': 19.229846876558998, 'a': 13.390571343346187, 'strategy': 'mean', 'add_indicator': False, 'max_depth': 95, 'n_estimators': 2656, 'boosting_type': 'rf', 'num_leaves': 11653, 'learning_rate': 1.1256995168201596e-07, 'min_split_gain': 7.160499732421445, 'min_child_samples': 3437, 'subsample': 0.6226895409497974, 'subsample_freq': 2630, 'colsample_bytree': 0.318760641406088, 'reg_alpha': 33.997186379324816, 'reg_lambda': 7.893940294655555}. Best is trial 106 with value: 0.37587706549111516.[0m
[32m[I 2022-07-06 06:22:04,057][0m Trial 199 finished with value: 0.3245010229364772 and parameters: {'sigma': 8.855968302893384, 'a': 5.294865672073477, 'strategy': 'most_frequent', 'add_indicator': False, 'max_depth': 8, 'n_estimators': 281, 'boosting_type': 'gbdt', 'num_leaves': 217, 'learning_rate': 1.7122715323003206e-05, 'min_split_gain': 5.015179603501664, 'min_child_samples': 343, 'subsample': 0.4709602524347335, 'subsample_freq': 186, 'colsample_bytree': 0.7536653655845024, 'reg_alpha': 75.3868082709913, 'reg_lambda': 57.789111269408835}. Best is trial 106 with value: 0.37587706549111516.[0m
[32m[I 2022-07-06 06:25:51,464][0m Trial 200 finished with value: 0.34001912687262636 and parameters: {'sigma': 18.087196456279393, 'a': 16.366416161391577, 'strategy': 'mean', 'add_indicator': True, 'max_depth': 41, 'n_estimators': 2655, 'boosting_type': 'gbdt', 'num_leaves': 926, 'learning_rate': 2.281213359955978e-06, 'min_split_gain': 1.9060983307444979, 'min_child_samples': 251, 'subsample': 0.34210762086359403, 'subsample_freq': 1142, 'colsample_bytree': 0.8326396793445177, 'reg_alpha': 11.98910934727121, 'reg_lambda': 73.49258473948942}. Best is trial 106 with value: 0.37587706549111516.[0m
[32m[I 2022-07-06 06:28:31,310][0m Trial 201 finished with value: 0.3794772528562538 and parameters: {'sigma': 19.442471674656893, 'a': 11.221132875323603, 'strategy': 'median', 'add_indicator': True, 'max_depth': 91, 'n_estimators': 2811, 'boosting_type': 'gbdt', 'num_leaves': 316, 'learning_rate': 0.009275270722273245, 'min_split_gain': 1.0545662402059803, 'min_child_samples': 551, 'subsample': 0.8169885638199685, 'subsample_freq': 223, 'colsample_bytree': 0.31229410673350594, 'reg_alpha': 52.98237974803863, 'reg_lambda': 8.41938108763723}. Best is trial 201 with value: 0.3794772528562538.[0m
[32m[I 2022-07-06 06:33:01,091][0m Trial 202 finished with value: 0.34879934902062354 and parameters: {'sigma': 18.94506205103571, 'a': 10.905866281732381, 'strategy': 'median', 'add_indicator': True, 'max_depth': 89, 'n_estimators': 2738, 'boosting_type': 'gbdt', 'num_leaves': 291, 'learning_rate': 1.6624002706087052e-07, 'min_split_gain': 1.2687117312435519, 'min_child_samples': 554, 'subsample': 0.8270271765530166, 'subsample_freq': 2458, 'colsample_bytree': 0.3306116731226818, 'reg_alpha': 53.88749726822111, 'reg_lambda': 9.243972425187184}. Best is trial 201 with value: 0.3794772528562538.[0m
[32m[I 2022-07-06 06:36:20,248][0m Trial 203 finished with value: 0.3800165658368507 and parameters: {'sigma': 18.730157801730808, 'a': 11.301257617599799, 'strategy': 'median', 'add_indicator': True, 'max_depth': 88, 'n_estimators': 2760, 'boosting_type': 'gbdt', 'num_leaves': 19, 'learning_rate': 0.004777543073463665, 'min_split_gain': 1.0321564788194157, 'min_child_samples': 574, 'subsample': 0.5906919199186895, 'subsample_freq': 213, 'colsample_bytree': 0.4093476385833138, 'reg_alpha': 53.89142020491663, 'reg_lambda': 12.496315349011944}. Best is trial 203 with value: 0.3800165658368507.[0m
[32m[I 2022-07-06 06:39:39,160][0m Trial 204 finished with value: 0.3864944485999301 and parameters: {'sigma': 0.21741162186739493, 'a': 11.055799006770455, 'strategy': 'median', 'add_indicator': True, 'max_depth': 84, 'n_estimators': 2788, 'boosting_type': 'gbdt', 'num_leaves': 357, 'learning_rate': 0.0046638971468072185, 'min_split_gain': 0.9779829300053152, 'min_child_samples': 611, 'subsample': 0.8154526301678258, 'subsample_freq': 2373, 'colsample_bytree': 0.33440172786746414, 'reg_alpha': 52.21109352282915, 'reg_lambda': 8.94381238382084}. Best is trial 204 with value: 0.3864944485999301.[0m
[32m[I 2022-07-06 06:43:48,949][0m Trial 205 finished with value: 0.38899407455719953 and parameters: {'sigma': 0.12294410706803889, 'a': 11.096092934631367, 'strategy': 'median', 'add_indicator': True, 'max_depth': 88, 'n_estimators': 2789, 'boosting_type': 'gbdt', 'num_leaves': 320, 'learning_rate': 0.004803883094821549, 'min_split_gain': 1.074367516196615, 'min_child_samples': 590, 'subsample': 0.81350422729181, 'subsample_freq': 2344, 'colsample_bytree': 0.41163000027687174, 'reg_alpha': 53.21723882028582, 'reg_lambda': 12.705927864514846}. Best is trial 205 with value: 0.38899407455719953.[0m
[32m[I 2022-07-06 06:46:37,409][0m Trial 206 finished with value: 0.384500436202032 and parameters: {'sigma': 0.17135123053565726, 'a': 11.082532658441034, 'strategy': 'median', 'add_indicator': True, 'max_depth': 89, 'n_estimators': 2770, 'boosting_type': 'gbdt', 'num_leaves': 315, 'learning_rate': 0.004872828016717071, 'min_split_gain': 1.0002752875007193, 'min_child_samples': 635, 'subsample': 0.587759323938985, 'subsample_freq': 2463, 'colsample_bytree': 0.33662970750387516, 'reg_alpha': 52.793431299519774, 'reg_lambda': 13.726053838749024}. Best is trial 205 with value: 0.38899407455719953.[0m
[32m[I 2022-07-06 06:50:15,365][0m Trial 207 finished with value: 0.38780589887375516 and parameters: {'sigma': 0.17408666650488971, 'a': 11.151981093986004, 'strategy': 'median', 'add_indicator': True, 'max_depth': 84, 'n_estimators': 2787, 'boosting_type': 'gbdt', 'num_leaves': 322, 'learning_rate': 0.0046551699127407725, 'min_split_gain': 1.0564196802297818, 'min_child_samples': 596, 'subsample': 0.8195613025483132, 'subsample_freq': 2408, 'colsample_bytree': 0.33376041215864677, 'reg_alpha': 53.43993404774811, 'reg_lambda': 12.91574058624831}. Best is trial 205 with value: 0.38899407455719953.[0m
[32m[I 2022-07-06 06:52:43,493][0m Trial 208 finished with value: 0.38882556862118106 and parameters: {'sigma': 0.06299833815274003, 'a': 11.024711414070595, 'strategy': 'median', 'add_indicator': True, 'max_depth': 89, 'n_estimators': 2806, 'boosting_type': 'gbdt', 'num_leaves': 335, 'learning_rate': 0.00997894680096188, 'min_split_gain': 1.039127273086083, 'min_child_samples': 608, 'subsample': 0.8167001663956616, 'subsample_freq': 2396, 'colsample_bytree': 0.33648927782547156, 'reg_alpha': 53.01063448954677, 'reg_lambda': 13.265862151881409}. Best is trial 205 with value: 0.38899407455719953.[0m
[32m[I 2022-07-06 06:57:06,939][0m Trial 209 finished with value: 0.39003798244969606 and parameters: {'sigma': 0.06818518716028535, 'a': 11.359133846105985, 'strategy': 'median', 'add_indicator': True, 'max_depth': 85, 'n_estimators': 2807, 'boosting_type': 'gbdt', 'num_leaves': 371, 'learning_rate': 0.005332736020097995, 'min_split_gain': 1.0275854411983847, 'min_child_samples': 620, 'subsample': 0.8125495950123107, 'subsample_freq': 2327, 'colsample_bytree': 0.404633319230213, 'reg_alpha': 48.80938465392378, 'reg_lambda': 13.087683295101037}. Best is trial 209 with value: 0.39003798244969606.[0m
[32m[I 2022-07-06 07:00:51,539][0m Trial 210 finished with value: 0.38297223149632115 and parameters: {'sigma': 0.5970088407297729, 'a': 11.205315541619681, 'strategy': 'median', 'add_indicator': True, 'max_depth': 84, 'n_estimators': 2808, 'boosting_type': 'gbdt', 'num_leaves': 300, 'learning_rate': 0.004933074984923615, 'min_split_gain': 1.1101144115970534, 'min_child_samples': 579, 'subsample': 0.8185550362877958, 'subsample_freq': 2327, 'colsample_bytree': 0.415340877380926, 'reg_alpha': 49.218148760483906, 'reg_lambda': 14.553586618770833}. Best is trial 209 with value: 0.39003798244969606.[0m
[32m[I 2022-07-06 07:05:01,600][0m Trial 211 finished with value: 0.3895000374877901 and parameters: {'sigma': 0.042765219296238915, 'a': 11.399956000808125, 'strategy': 'median', 'add_indicator': True, 'max_depth': 84, 'n_estimators': 2809, 'boosting_type': 'gbdt', 'num_leaves': 321, 'learning_rate': 0.004692008011895293, 'min_split_gain': 1.0622918934158343, 'min_child_samples': 638, 'subsample': 0.8183426354711363, 'subsample_freq': 2354, 'colsample_bytree': 0.40787698395285366, 'reg_alpha': 52.24611952443574, 'reg_lambda': 12.392166935872616}. Best is trial 209 with value: 0.39003798244969606.[0m
[32m[I 2022-07-06 07:08:47,302][0m Trial 212 finished with value: 0.38895305031859756 and parameters: {'sigma': 0.003943734483033395, 'a': 11.063029203246938, 'strategy': 'median', 'add_indicator': True, 'max_depth': 85, 'n_estimators': 2822, 'boosting_type': 'gbdt', 'num_leaves': 361, 'learning_rate': 0.004634538759936275, 'min_split_gain': 1.0134046462486441, 'min_child_samples': 626, 'subsample': 0.8187191671774792, 'subsample_freq': 2364, 'colsample_bytree': 0.34390926895504137, 'reg_alpha': 52.20513004433388, 'reg_lambda': 12.672106168238995}. Best is trial 209 with value: 0.39003798244969606.[0m
[32m[I 2022-07-06 07:12:37,917][0m Trial 213 finished with value: 0.3889924050045327 and parameters: {'sigma': 0.10671176790855519, 'a': 11.157875711396633, 'strategy': 'median', 'add_indicator': True, 'max_depth': 85, 'n_estimators': 2810, 'boosting_type': 'gbdt', 'num_leaves': 331, 'learning_rate': 0.004594451229358745, 'min_split_gain': 1.0259412184920542, 'min_child_samples': 612, 'subsample': 0.8145614961909518, 'subsample_freq': 2325, 'colsample_bytree': 0.4161773217496976, 'reg_alpha': 52.932089261178106, 'reg_lambda': 13.792672996111296}. Best is trial 209 with value: 0.39003798244969606.[0m
[32m[I 2022-07-06 07:16:48,386][0m Trial 214 finished with value: 0.38887616771237127 and parameters: {'sigma': 0.03302689183015091, 'a': 11.207659743957159, 'strategy': 'median', 'add_indicator': True, 'max_depth': 84, 'n_estimators': 2801, 'boosting_type': 'gbdt', 'num_leaves': 327, 'learning_rate': 0.004630953650131402, 'min_split_gain': 0.9658525704323896, 'min_child_samples': 626, 'subsample': 0.8135824531485503, 'subsample_freq': 2356, 'colsample_bytree': 0.3954610808604615, 'reg_alpha': 52.34751177078617, 'reg_lambda': 13.347447552710868}. Best is trial 209 with value: 0.39003798244969606.[0m
[32m[I 2022-07-06 07:20:45,246][0m Trial 215 finished with value: 0.3885346080698423 and parameters: {'sigma': 0.15995139329660585, 'a': 11.165888822642325, 'strategy': 'median', 'add_indicator': True, 'max_depth': 85, 'n_estimators': 2815, 'boosting_type': 'gbdt', 'num_leaves': 342, 'learning_rate': 0.004658758636642874, 'min_split_gain': 0.9091407856689571, 'min_child_samples': 630, 'subsample': 0.8078353212696879, 'subsample_freq': 2344, 'colsample_bytree': 0.41474405856409313, 'reg_alpha': 49.237241217553326, 'reg_lambda': 14.184011990677782}. Best is trial 209 with value: 0.39003798244969606.[0m
[32m[I 2022-07-06 07:25:35,499][0m Trial 216 finished with value: 0.3887684761149242 and parameters: {'sigma': 0.004129364482289036, 'a': 11.157292045321721, 'strategy': 'median', 'add_indicator': True, 'max_depth': 84, 'n_estimators': 2782, 'boosting_type': 'gbdt', 'num_leaves': 335, 'learning_rate': 0.004549981486638564, 'min_split_gain': 0.996195024295747, 'min_child_samples': 618, 'subsample': 0.819707131203607, 'subsample_freq': 2311, 'colsample_bytree': 0.4145299618678134, 'reg_alpha': 49.14470737326936, 'reg_lambda': 13.235557342440462}. Best is trial 209 with value: 0.39003798244969606.[0m
[32m[I 2022-07-06 07:30:18,871][0m Trial 217 finished with value: 0.38889468134556393 and parameters: {'sigma': 0.07849678655034353, 'a': 11.208764309201042, 'strategy': 'median', 'add_indicator': True, 'max_depth': 85, 'n_estimators': 2807, 'boosting_type': 'gbdt', 'num_leaves': 333, 'learning_rate': 0.004757223658613241, 'min_split_gain': 0.917124718398091, 'min_child_samples': 590, 'subsample': 0.810743624354701, 'subsample_freq': 2317, 'colsample_bytree': 0.4134156762896807, 'reg_alpha': 52.43844142641618, 'reg_lambda': 13.068329295983352}. Best is trial 209 with value: 0.39003798244969606.[0m
[32m[I 2022-07-06 07:34:42,986][0m Trial 218 finished with value: 0.38988671771743133 and parameters: {'sigma': 0.06044582374939265, 'a': 11.298868885324895, 'strategy': 'median', 'add_indicator': True, 'max_depth': 84, 'n_estimators': 2802, 'boosting_type': 'gbdt', 'num_leaves': 349, 'learning_rate': 0.0045676513381885725, 'min_split_gain': 0.9241028968879232, 'min_child_samples': 604, 'subsample': 0.8167535178564347, 'subsample_freq': 2313, 'colsample_bytree': 0.4108008191282777, 'reg_alpha': 49.045858909557225, 'reg_lambda': 13.673347637050524}. Best is trial 209 with value: 0.39003798244969606.[0m
[32m[I 2022-07-06 07:39:27,046][0m Trial 219 finished with value: 0.3889783463000858 and parameters: {'sigma': 0.07586641192882625, 'a': 11.152623827690464, 'strategy': 'median', 'add_indicator': True, 'max_depth': 85, 'n_estimators': 2810, 'boosting_type': 'gbdt', 'num_leaves': 330, 'learning_rate': 0.004675886867070035, 'min_split_gain': 0.9520869092706586, 'min_child_samples': 599, 'subsample': 0.8173508552133902, 'subsample_freq': 2306, 'colsample_bytree': 0.40194919923907335, 'reg_alpha': 50.032274416999606, 'reg_lambda': 13.08115488570986}. Best is trial 209 with value: 0.39003798244969606.[0m
[32m[I 2022-07-06 07:44:13,989][0m Trial 220 finished with value: 0.38909201104180074 and parameters: {'sigma': 0.1347254756173193, 'a': 11.173590478009078, 'strategy': 'median', 'add_indicator': True, 'max_depth': 84, 'n_estimators': 2805, 'boosting_type': 'gbdt', 'num_leaves': 333, 'learning_rate': 0.004663446770163795, 'min_split_gain': 0.9365650732899633, 'min_child_samples': 600, 'subsample': 0.8158627445563807, 'subsample_freq': 2308, 'colsample_bytree': 0.4066191120759787, 'reg_alpha': 49.691804787874716, 'reg_lambda': 13.429219629616071}. Best is trial 209 with value: 0.39003798244969606.[0m
